"MEASURE" "ACTIVITY" "SUBJECT" "AVERAGE"
"Body Acceleration-mean()-Z" "LAYING" 22 -0.110800924652778
"Body Acceleration-mean()-Z" "LAYING" 23 -0.104256776291667
"Body Acceleration-mean()-Z" "LAYING" 24 -0.107236237236111
"Body Acceleration-mean()-Z" "LAYING" 25 -0.100428830260274
"Body Acceleration-mean()-Z" "LAYING" 26 -0.105002540289474
"Body Acceleration-mean()-Z" "LAYING" 27 -0.107699732837838
"Body Acceleration-mean()-Z" "LAYING" 28 -0.1083448529625
"Body Acceleration-mean()-Z" "LAYING" 29 -0.109508350941176
"Body Acceleration-mean()-Z" "LAYING" 30 -0.1036581505
"Body Acceleration-mean()-Z" "SITTING" 1 -0.104544182255319
"Body Acceleration-mean()-Z" "SITTING" 2 -0.109218272456522
"Body Acceleration-mean()-Z" "SITTING" 3 -0.0983579203269231
"Body Acceleration-mean()-Z" "SITTING" 4 -0.10587459588
"Body Acceleration-mean()-Z" "SITTING" 5 -0.108540300265909
"Body Acceleration-mean()-Z" "SITTING" 6 -0.110127728709091
"Body Acceleration-mean()-Z" "SITTING" 7 -0.122464597625
"Body Acceleration-mean()-Z" "SITTING" 8 -0.104461049130435
"Body Acceleration-mean()-Z" "SITTING" 9 -0.07537846886
"Body Acceleration-mean()-Z" "SITTING" 10 -0.104253238796296
"Body Acceleration-mean()-Z" "SITTING" 11 -0.112840218339623
"Body Acceleration-mean()-Z" "SITTING" 12 -0.106307228960784
"Body Acceleration-mean()-Z" "SITTING" 13 -0.0972465110836735
"Body Acceleration-mean()-Z" "SITTING" 14 -0.100401490425926
"Body Acceleration-mean()-Z" "SITTING" 15 -0.11366125320339
"Body Acceleration-mean()-Z" "SITTING" 16 -0.0891404038405797
"Body Acceleration-mean()-Z" "SITTING" 17 -0.11362408509375
"Body Acceleration-mean()-Z" "SITTING" 18 -0.111904775824561
"Body Acceleration-mean()-Z" "SITTING" 19 -0.10870765430137
"Body Acceleration-mean()-Z" "SITTING" 20 -0.108369634515152
"Body Acceleration-mean()-Z" "SITTING" 21 -0.112057887741176
"Body Acceleration-mean()-Z" "SITTING" 22 -0.105827369516129
"Body Acceleration-mean()-Z" "SITTING" 23 -0.103808679294118
"Body Acceleration-mean()-Z" "SITTING" 24 -0.103041061426471
"Body Acceleration-mean()-Z" "SITTING" 25 -0.109160440476923
"Body Acceleration-mean()-Z" "SITTING" 26 -0.0974448692333333
"Body Acceleration-mean()-Z" "SITTING" 27 -0.105521912588571
"Body Acceleration-mean()-Z" "SITTING" 28 -0.111517939555556
"Body Acceleration-mean()-Z" "SITTING" 29 -0.1104118192
"Body Acceleration-mean()-Z" "SITTING" 30 -0.099515446133871
"Body Acceleration-mean()-Z" "STANDING" 1 -0.110601817735849
"Body Acceleration-mean()-Z" "STANDING" 2 -0.105908536055556
"Body Acceleration-mean()-Z" "STANDING" 3 -0.101621722633148
"Body Acceleration-mean()-Z" "STANDING" 4 -0.0961574905535714
"Body Acceleration-mean()-Z" "STANDING" 5 -0.102171095696429
"Body Acceleration-mean()-Z" "STANDING" 6 -0.112172831947368
"Body Acceleration-mean()-Z" "STANDING" 7 -0.0997778303207547
"Body Acceleration-mean()-Z" "STANDING" 8 -0.106114996837037
"Body Acceleration-mean()-Z" "STANDING" 9 -0.0952747481333333
"Body Acceleration-mean()-Z" "STANDING" 10 -0.107964083931818
"Body Acceleration-mean()-Z" "STANDING" 11 -0.108686630425532
"Body Acceleration-mean()-Z" "STANDING" 12 -0.105526999754098
"Body Acceleration-mean()-Z" "STANDING" 13 -0.112124137754386
"Body Acceleration-mean()-Z" "STANDING" 14 -0.103817701790667
"Body Acceleration-mean()-Z" "STANDING" 15 -0.105910832679245
"Body Acceleration-mean()-Z" "STANDING" 16 -0.103657729076923
"Body Acceleration-mean()-Z" "STANDING" 17 -0.111432145565
"Body Acceleration-mean()-Z" "STANDING" 18 -0.108453355945205
"Body Acceleration-mean()-Z" "STANDING" 19 -0.10904190460274
"Body Acceleration-mean()-Z" "STANDING" 20 -0.100402759931507
"Body Acceleration-mean()-Z" "STANDING" 21 -0.110417855808989
"Body Acceleration-mean()-Z" "STANDING" 22 -0.104967423820635
"Body Acceleration-mean()-Z" "STANDING" 23 -0.1105970177575
"Body Acceleration-mean()-Z" "STANDING" 24 -0.108222553855072
"Body Acceleration-mean()-Z" "STANDING" 25 -0.107352957594595
"Body Acceleration-mean()-Z" "STANDING" 26 -0.110237796416216
"Body Acceleration-mean()-Z" "STANDING" 27 -0.107835818025
"Body Acceleration-mean()-Z" "STANDING" 28 -0.106579385202532
"Body Acceleration-mean()-Z" "STANDING" 29 -0.108659067476923
"Body Acceleration-mean()-Z" "STANDING" 30 -0.108756209835593
"Body Acceleration-mean()-Z" "WALKING" 1 -0.111148103547368
"Body Acceleration-mean()-Z" "WALKING" 2 -0.105500357966102
"Body Acceleration-mean()-Z" "WALKING" 3 -0.112674859827586
"Body Acceleration-mean()-Z" "WALKING" 4 -0.11140306485
"Body Acceleration-mean()-Z" "WALKING" 5 -0.107741776464286
"Body Acceleration-mean()-Z" "WALKING" 6 -0.110303165877193
"Body Acceleration-mean()-Z" "WALKING" 7 -0.110912234947368
"Body Acceleration-mean()-Z" "WALKING" 8 -0.107252090833333
"Body Acceleration-mean()-Z" "WALKING" 9 -0.110820512307692
"Body Acceleration-mean()-Z" "WALKING" 10 -0.109057512132075
"Body Acceleration-mean()-Z" "WALKING" 11 -0.106096304033898
"Body Acceleration-mean()-Z" "WALKING" 12 -0.10316110632
"Body Acceleration-mean()-Z" "WALKING" 13 -0.111431456192982
"Body Acceleration-mean()-Z" "WALKING" 14 -0.106756369135593
"Body Acceleration-mean()-Z" "WALKING" 15 -0.107621819518519
"Body Acceleration-mean()-Z" "WALKING" 16 -0.108804049803922
"Body Acceleration-mean()-Z" "WALKING" 17 -0.109792122032787
"Body Acceleration-mean()-Z" "WALKING" 18 -0.104218315464286
"Body Acceleration-mean()-Z" "WALKING" 19 -0.122736673192308
"Body Acceleration-mean()-Z" "WALKING" 20 -0.113539477098039
"Body Acceleration-mean()-Z" "WALKING" 21 -0.104319332403846
"Body Acceleration-mean()-Z" "WALKING" 22 -0.107112510934783
"Body Acceleration-mean()-Z" "WALKING" 23 -0.113382994084746
"Body Acceleration-mean()-Z" "WALKING" 24 -0.110595952913793
"Body Acceleration-mean()-Z" "WALKING" 25 -0.108737636297297
"Body Acceleration-mean()-Z" "WALKING" 26 -0.108927011474576
"Body Acceleration-mean()-Z" "WALKING" 27 -0.112822289263158
"Body Acceleration-mean()-Z" "WALKING" 28 -0.103714705396296
"Body Acceleration-mean()-Z" "WALKING" 29 -0.106632427301887
"Body Acceleration-mean()-Z" "WALKING" 30 -0.0986247068969231
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 1 -0.107566190908163
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 2 -0.116812942382979
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 3 -0.116139842908163
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 4 -0.1067775246
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 5 -0.100319930659574
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 6 -0.107209356208333
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 7 -0.096938308587234
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 8 -0.107598135394737
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 9 -0.0910278793952381
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 10 -0.110848597247368
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 11 -0.111070149978261
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 12 -0.10955593226087
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 13 -0.101993941531915
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 14 -0.0928330165533333
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 15 -0.110526066428571
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 16 -0.119873705148936
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 17 -0.0892432745173913
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 18 -0.1033908092
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 19 -0.133695240660974
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 20 -0.104602925937778
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 21 -0.09816866218
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 22 -0.1074157796
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 23 -0.0988123712574074
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 24 -0.104818820272727
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 25 -0.107192376965517
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 26 -0.1064396194
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 27 -0.112837694688636
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 28 -0.10858897408913
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 29 -0.0981339984895833
"Body Acceleration-mean()-Z" "WALKING_DOWNSTAIRS" 30 -0.0999781422322581
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 1 -0.0973020020943396
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 2 -0.152513899520833
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 3 -0.110064863437288
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 4 -0.114219455519231
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 5 -0.107471453914894
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 6 -0.122082438784314
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 7 -0.143769688803922
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 8 -0.11512211995122
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 9 -0.125219003959184
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 10 -0.118180420834043
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 11 -0.106797216481481
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 12 -0.107339730115385
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 13 -0.125767265890909
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 14 -0.112279688983333
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 15 -0.116952464895833
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 16 -0.124074517745098
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 17 -0.121290442104167
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 18 -0.112655891327586
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 19 -0.151054607725
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 20 -0.121023947784314
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 21 -0.125414265340426
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 22 -0.117550861738095
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 23 -0.126890616782353
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 24 -0.114248610966102
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 25 -0.126210440292308
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 26 -0.121943461236364
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 27 -0.123530438196078
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 28 -0.121514025692157
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 29 -0.118000587840816
"Body Acceleration-mean()-Z" "WALKING_UPSTAIRS" 30 -0.124697493775385
"Body Acceleration-std()-X" "LAYING" 1 -0.9280564692
"Body Acceleration-std()-X" "LAYING" 2 -0.974059464791667
"Body Acceleration-std()-X" "LAYING" 3 -0.982776639193548
"Body Acceleration-std()-X" "LAYING" 4 -0.954193738888889
"Body Acceleration-std()-X" "LAYING" 5 -0.965934509615385
"Body Acceleration-std()-X" "LAYING" 6 -0.934049422052632
"Body Acceleration-std()-X" "LAYING" 7 -0.93651361
"Body Acceleration-std()-X" "LAYING" 8 -0.94304121537037
"Body Acceleration-std()-X" "LAYING" 9 -0.94233309
"Body Acceleration-std()-X" "LAYING" 10 -0.968283685
"Body Acceleration-std()-X" "LAYING" 11 -0.98477733
"Body Acceleration-std()-X" "LAYING" 12 -0.95531868
"Body Acceleration-std()-X" "LAYING" 13 -0.968891989354839
"Body Acceleration-std()-X" "LAYING" 14 -0.917501887333333
"Body Acceleration-std()-X" "LAYING" 15 -0.972255551527778
"Body Acceleration-std()-X" "LAYING" 16 -0.973691429428571
"Body Acceleration-std()-X" "LAYING" 17 -0.972960567323944
"Body Acceleration-std()-X" "LAYING" 18 -0.984527649230769
"Body Acceleration-std()-X" "LAYING" 19 -0.965019579518072
"Body Acceleration-std()-X" "LAYING" 20 -0.962249114705882
"Body Acceleration-std()-X" "LAYING" 21 -0.955019866222222
"Body Acceleration-std()-X" "LAYING" 22 -0.947735251944444
"Body Acceleration-std()-X" "LAYING" 23 -0.956756363194444
"Body Acceleration-std()-X" "LAYING" 24 -0.967984021111111
"Body Acceleration-std()-X" "LAYING" 25 -0.909116474109589
"Body Acceleration-std()-X" "LAYING" 26 -0.969445445263158
"Body Acceleration-std()-X" "LAYING" 27 -0.978455153108108
"Body Acceleration-std()-X" "LAYING" 28 -0.9688882955
"Body Acceleration-std()-X" "LAYING" 29 -0.984219555507246
"Body Acceleration-std()-X" "LAYING" 30 -0.976362515428571
"Body Acceleration-std()-X" "SITTING" 1 -0.977229008297872
"Body Acceleration-std()-X" "SITTING" 2 -0.986822279565217
"Body Acceleration-std()-X" "SITTING" 3 -0.971010120961538
"Body Acceleration-std()-X" "SITTING" 4 -0.980309931
"Body Acceleration-std()-X" "SITTING" 5 -0.980945022045455
"Body Acceleration-std()-X" "SITTING" 6 -0.980164933636364
"Body Acceleration-std()-X" "SITTING" 7 -0.972668374583333
"Body Acceleration-std()-X" "SITTING" 8 -0.979026152391304
"Body Acceleration-std()-X" "SITTING" 9 -0.9572277914
"Body Acceleration-std()-X" "SITTING" 10 -0.982901825925926
"Body Acceleration-std()-X" "SITTING" 11 -0.982796562075472
"Body Acceleration-std()-X" "SITTING" 12 -0.982568781960784
"Body Acceleration-std()-X" "SITTING" 13 -0.989546275306122
"Body Acceleration-std()-X" "SITTING" 14 -0.976302248148148
"Body Acceleration-std()-X" "SITTING" 15 -0.987084356101695
"Body Acceleration-std()-X" "SITTING" 16 -0.986825605362319
"Body Acceleration-std()-X" "SITTING" 17 -0.9944439053125
"Body Acceleration-std()-X" "SITTING" 18 -0.994347988596491
"Body Acceleration-std()-X" "SITTING" 19 -0.976357663013699
"Body Acceleration-std()-X" "SITTING" 20 -0.983081858939394
"Body Acceleration-std()-X" "SITTING" 21 -0.991777287176471
"Body Acceleration-std()-X" "SITTING" 22 -0.978466823709677
"Body Acceleration-std()-X" "SITTING" 23 -0.987607636617647
"Body Acceleration-std()-X" "SITTING" 24 -0.990593766617647
"Body Acceleration-std()-X" "SITTING" 25 -0.991892828615385
"Body Acceleration-std()-X" "SITTING" 26 -0.979768987948718
"Body Acceleration-std()-X" "SITTING" 27 -0.988580107714286
"Body Acceleration-std()-X" "SITTING" 28 -0.983272806805556
"Body Acceleration-std()-X" "SITTING" 29 -0.9907450195
"Body Acceleration-std()-X" "SITTING" 30 -0.983622744193548
"Body Acceleration-std()-X" "STANDING" 1 -0.995759901509434
"Body Acceleration-std()-X" "STANDING" 2 -0.987271889259259
"Body Acceleration-std()-X" "STANDING" 3 -0.96674254295082
"Body Acceleration-std()-X" "STANDING" 4 -0.97692058
"Body Acceleration-std()-X" "STANDING" 5 -0.968591815714286
"Body Acceleration-std()-X" "STANDING" 6 -0.981758159649123
"Body Acceleration-std()-X" "STANDING" 7 -0.979307570377358
"Body Acceleration-std()-X" "STANDING" 8 -0.988815418148148
"Body Acceleration-std()-X" "STANDING" 9 -0.975741252444444
"Body Acceleration-std()-X" "STANDING" 10 -0.978403481818182
"Body Acceleration-std()-X" "STANDING" 11 -0.994978878723404
"Body Acceleration-std()-X" "STANDING" 12 -0.981243992459016
"Body Acceleration-std()-X" "STANDING" 13 -0.991020759298246
"Body Acceleration-std()-X" "STANDING" 14 -0.973268905
"Body Acceleration-std()-X" "STANDING" 15 -0.988949247358491
"Body Acceleration-std()-X" "STANDING" 16 -0.989076811794872
"Body Acceleration-std()-X" "STANDING" 17 -0.991163919871795
"Body Acceleration-std()-X" "STANDING" 18 -0.992019762739726
"Body Acceleration-std()-X" "STANDING" 19 -0.989910996849315
"Body Acceleration-std()-X" "STANDING" 20 -0.967209961232877
"Body Acceleration-std()-X" "STANDING" 21 -0.981419961123596
"Body Acceleration-std()-X" "STANDING" 22 -0.985000527142857
"Body Acceleration-std()-X" "STANDING" 23 -0.985421519558824
"Body Acceleration-std()-X" "STANDING" 24 -0.98725587115942
"Body Acceleration-std()-X" "STANDING" 25 -0.991970126756757
"Body Acceleration-std()-X" "STANDING" 26 -0.993069368783784
"Body Acceleration-std()-X" "STANDING" 27 -0.9919515835
"Body Acceleration-std()-X" "STANDING" 28 -0.977748638607595
"Body Acceleration-std()-X" "STANDING" 29 -0.996068635384615
"Body Acceleration-std()-X" "STANDING" 30 -0.977559426949153
"Body Acceleration-std()-X" "WALKING" 1 -0.283740258842105
"Body Acceleration-std()-X" "WALKING" 2 -0.423642838474576
"Body Acceleration-std()-X" "WALKING" 3 -0.360356726034483
"Body Acceleration-std()-X" "WALKING" 4 -0.440829971333333
"Body Acceleration-std()-X" "WALKING" 5 -0.294098534232143
"Body Acceleration-std()-X" "WALKING" 6 -0.296538717368421
"Body Acceleration-std()-X" "WALKING" 7 -0.327243240701754
"Body Acceleration-std()-X" "WALKING" 8 -0.173605736002083
"Body Acceleration-std()-X" "WALKING" 9 -0.238353562692308
"Body Acceleration-std()-X" "WALKING" 10 -0.178709734396226
"Body Acceleration-std()-X" "WALKING" 11 -0.422842071864407
"Body Acceleration-std()-X" "WALKING" 12 -0.128898533096
"Body Acceleration-std()-X" "WALKING" 13 -0.346980394210526
"Body Acceleration-std()-X" "WALKING" 14 -0.402639098135593
"Body Acceleration-std()-X" "WALKING" 15 -0.327961801111111
"Body Acceleration-std()-X" "WALKING" 16 -0.404692523921569
"Body Acceleration-std()-X" "WALKING" 17 -0.31950017295082
"Body Acceleration-std()-X" "WALKING" 18 -0.37600552125
"Body Acceleration-std()-X" "WALKING" 19 -0.0489049407963462
"Body Acceleration-std()-X" "WALKING" 20 -0.208342792019608
"Body Acceleration-std()-X" "WALKING" 21 -0.297814843538462
"Body Acceleration-std()-X" "WALKING" 22 -0.00865921919565217
"Body Acceleration-std()-X" "WALKING" 23 -0.313521773389831
"Body Acceleration-std()-X" "WALKING" 24 -0.47076236637931
"Body Acceleration-std()-X" "WALKING" 25 -0.596007443513514
"Body Acceleration-std()-X" "WALKING" 26 -0.340185527559322
"Body Acceleration-std()-X" "WALKING" 27 -0.348475560526316
"Body Acceleration-std()-X" "WALKING" 28 -0.293003522222222
"Body Acceleration-std()-X" "WALKING" 29 -0.174337940226415
"Body Acceleration-std()-X" "WALKING" 30 -0.346394275230769
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 1 0.0300353383483878
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 2 0.0463666814446808
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 3 -0.0574100475102041
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 4 0.0111935496222222
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 5 0.275046110468085
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 6 0.383681639791667
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 7 0.0660815600978723
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 8 0.0241393473736842
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 9 0.213392270547619
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 10 0.295733547631579
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 11 0.142456557034783
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 12 0.0424084916086956
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 13 -0.0681563626617021
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 14 0.0178313402266667
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 15 0.406471051190476
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 16 0.207251997929787
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 17 0.187719760269565
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 18 -0.302634565090909
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 19 0.626917070512821
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 20 0.0745098785288889
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 21 0.224343492244444
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 22 0.348618168333333
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 23 0.0441392843425926
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 24 -0.08273248054
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 25 -0.253756934258621
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 26 0.17395384962
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 27 0.167407531090909
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 28 0.125712887943478
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 29 0.167383602458333
"Body Acceleration-std()-X" "WALKING_DOWNSTAIRS" 30 -0.0577703163548387
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 1 -0.35470802509434
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 2 -0.304376406458333
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 3 -0.313123437627119
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 4 -0.204933042903846
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 5 -0.0457237779851064
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 6 -0.0501350188513725
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 7 -0.29487297445098
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 8 -0.171712174634146
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 9 -0.36144437755102
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 10 -0.161591924234043
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 11 -0.238802959018519
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 12 -0.290149192307692
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 13 -0.296284597454545
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 14 -0.309396717592593
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 15 -0.0260971840270833
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 16 -0.397083831568627
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 17 -0.062952754100625
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 18 -0.380168286724138
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 19 -0.1287420952375
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 20 -0.116088676011765
"Body Acceleration-std()-X" "WALKING_UPSTAIRS" 21 -0.240808282276596
